ANS,ANS-TIME,Mean ECG,STD ECG,Mean EDA,STD EDA,PIC,SOUND,CO
2.0,0.31709010422127903,-0.0001193457755338676,0.11236377529822844,0.7446004231770833,0.035310466102008664,-1,1,0
1.0,0.8510641618813679,0.0006663429668073109,0.11597950846993317,0.6984415690104165,0.011658832525318843,1,-1,0
1.0,0.4839194583182689,-0.0005897732317973862,0.11291889227566272,0.719354248046875,0.012052631225869923,-1,1,0
4.0,0.31702076696092263,0.00019410870451499297,0.1081557296761875,0.6591796874999999,0.0,1,-1,0
2.0,0.3672302495360782,-0.0014531891856408607,0.10749350212219838,0.7359781901041667,0.008540196641171312,1,-1,0
3,,3.557490151054576e-05,0.11179014612090353,0.6431844075520833,0.03392081888660328,0,0,1
1.0,0.6007167251664214,-2.8571612773894487e-05,0.110758119294613,0.644171142578125,0.012473669234597673,-1,1,0
3,,-0.0011744621731882509,0.11365454094461545,0.6477762858072916,0.012050382249279814,0,0,1
3,,0.0003419654252118165,0.11202210103808856,0.5774088541666665,0.011525994715743662,1,1,1
1.0,0.7675823987810872,0.0012176450902616725,0.11204866453322186,0.5687947591145832,0.010983035500761743,-1,1,0
2.0,0.31708049905864755,0.000517374160379882,0.11252369412230916,0.5369791666666667,0.0014556369376949815,-1,1,0
1.0,0.5173100023930601,-0.001063376665359742,0.11222383103670083,0.48834228515625,0.0008893836667640948,-1,1,0
2.0,0.2672059965043445,0.0005684912675538113,0.11562280688111115,0.4638671875,0.0,-1,1,0
2.0,0.4838591258958331,0.0002402533694331665,0.11044818674980617,0.4589436848958333,0.009186326099693687,-1,1,0
3,,0.0005342245500938765,0.10633787527198968,0.439453125,0.0,1,-1,0
3,,-0.0003019741559490578,0.108134354104545,0.4248575846354167,0.011360070067532506,0,0,1
4.0,1.4849400067578244,-0.0005845617820558545,0.11195158686538877,0.4150390625,0.0,1,-1,0
3,,-0.0016623973884735846,0.11308538280111873,0.390625,0.0,1,-1,0
2.0,0.6007440398461767,-0.000797211257796467,0.11128102803418023,0.3668355305989584,0.0036050094683010344,1,-1,0
3,,0.0014518280053606302,0.1153678917246006,0.34179687499999994,0.0,0,0,1
1.0,0.5172841885214439,0.0002747877767512937,0.1120347637592834,0.3173828125,0.0,-1,1,0
3,,0.0019466204074267556,0.11035026363699824,0.2929890950520833,0.0004979344991259957,-1,1,0
3,,0.0004965166682251974,0.11474749731055232,0.29296874999999994,0.0,1,1,1
2.0,0.01688467382336967,-0.0007704713784284856,0.11064552864255887,0.2688680013020833,0.002441646987913855,-1,-1,1
3,,-0.00021395675901024973,0.10894469975769122,0.26855468749999994,0.0,0,0,1
1.0,1.9854370738830769,-0.0025968418499752433,0.10145884446683874,0.26855468749999994,0.0,1,-1,0
3,,-0.0004475906935497334,0.10526148106623764,0.26855468749999994,0.0,0,0,1
1.0,0.7008139173995005,-0.0007743731789706782,0.11292830998026775,0.247637939453125,0.007867786763464986,-1,-1,1
1.0,0.4678137030823564,-0.0004751469031452398,0.10786439619915812,0.244140625,0.0,-1,-1,1
1.0,0.5340331894367409,0.00158835862764173,0.11331186685930762,0.244140625,0.0,-1,1,0
2.0,0.3337829749689263,0.0022005195049524685,0.11139944104979252,0.24389851888020836,0.0021413967090449654,1,-1,0
3,,-0.0003573892655467148,0.11060857390519584,0.244140625,0.0,0,0,1
1.0,0.6000992927620246,0.0010121131608548286,0.2024221490288132,9.31903076171875,0.2291036062103373,-1,-1,1
1.0,1.666928906022804,-0.0019707496412382486,0.20594294932354792,8.644242350260416,0.12192867753014475,-1,-1,1
1.0,1.0336088597468915,-0.006119137034540434,0.20849019095869656,7.68026123046875,0.16092326601284526,1,-1,0
5.0,0.8500694268950609,-0.002524256866805735,0.20646517638311046,6.877766927083332,0.058027227244614524,1,1,1
3.0,1.9667351230418717,0.0025414268830237915,0.21956458125206632,6.326611328125,0.08826830833796513,-1,1,0
4.0,0.3669101760679041,0.0014933222635740017,0.21859472202063915,6.463897705078125,0.7259733170152941,1,1,1
4.0,0.3001114792423323,-0.00012916618456405024,0.218956749433092,6.776173909505207,0.07473254062620202,1,1,1
1.0,0.6834887058976165,-5.418940863050252e-05,0.20545083776670509,6.365869140625,0.3200773296946877,-1,-1,1
3,,0.00040308073204220864,0.2214651951861379,14.336149088541667,0.9378621011026328,-1,1,0
2.0,0.6667506112717092,-0.0007875499834521964,0.2060719169243246,11.719061279296875,0.2568315618502475,1,-1,0
2.0,1.3336038771012682,-0.0014134259063566061,0.20864301506301292,9.138739013671877,0.10344033274128284,1,-1,0
2.0,0.36676549918411183,0.0010120245138987476,0.224121071693468,8.650115966796875,0.13439724857203822,1,-1,0
4.0,0.4168212988370215,-0.0006232284861699022,0.2200886980141777,7.567704264322916,0.09537209061970447,-1,1,0
2.0,1.4169572710925422,-0.0010246501646705216,0.22238532948106132,6.8210103352864575,0.3418857666621529,1,-1,0
3,,0.005460079931557654,0.23156971426620615,8.087563069661458,0.3680075895539146,0,0,1
3,,0.002152945015627129,0.221805571998025,7.217696126302084,0.2965270496013782,-1,1,0
3,,-0.00032245383424987334,0.22147163608441464,7.035972086588543,0.6392959353333754,1,-1,0
4.0,0.400208070568624,-0.00018363905161099462,0.2166333624019648,14.033343505859374,1.3500917643256962,0,0,1
3,,-0.0018913654015045914,0.2087363872497233,12.121665445963542,0.11962524406726985,1,-1,0
4.0,0.3501705806484097,-0.0002535568444246868,0.2120415848880543,10.60425821940104,0.8698146077873972,1,-1,0
1.0,0.6334208998632676,-0.0011249855020807544,0.21871296602022236,11.10074462890625,0.13543069222760373,-1,-1,1
4.0,0.3833688221893681,0.0009198673866979566,0.20510308595302845,9.454294840494793,0.14573936862458028,1,-1,0
2.0,0.25037054690983496,-3.2098206319266965e-05,0.2214118765690692,8.360089111328126,0.12204659462984754,0,0,1
5.0,0.6335307582448877,-0.0015611580688906766,0.21719786776251207,7.17464599609375,0.11770367282598325,1,1,1
4.0,0.38343515744418255,-0.0002871010387420923,0.21730352477998607,6.913496907552084,0.1634611826166271,1,1,1
1.0,1.2502396773670623,-0.002081187707419368,0.2285137671933791,11.77393798828125,1.1468653801706008,-1,-1,1
4.0,0.3168648819992086,-0.0017153591700559516,0.2060227496477592,10.25457763671875,0.13413965274856146,1,-1,0
4.0,0.3667570947218337,3.3064868696332784e-05,0.22158623161897548,9.224493408203122,0.05531271054879732,-1,1,0
4.0,0.016609926515229745,-0.001490203134894347,0.22002161602087816,10.422446695963542,0.9594428774629292,-1,1,0
4.0,0.3833580164500745,0.00018943578693711712,0.22057685197501206,8.36097412109375,0.154674007488805,1,1,1
2.0,1.4835272463787987,-0.0010534454448129227,0.2055398116665368,7.043098958333332,0.06470855755100832,1,1,1
2.0,0.4001384335642797,0.0010500290735981322,0.22498459776832536,6.343575032552082,0.11433774400112295,1,-1,0
2.0,0.3335750617879967,0.00011604758260810515,0.22167266253812734,6.12381591796875,0.13052627395601699,-1,1,0
5.0,2.43350836634636,-0.0007713334332509548,0.2202439979903212,6.956923421223959,0.2430961979830373,1,1,1
3,,-0.0021168875690369755,0.221727816492678,7.582639567057291,0.08770477139597813,0,0,1
5.0,0.5667455685943423,-0.0006516310918366631,0.20586194169346886,6.8890625,0.08828598054797802,-1,-1,1
3,,-0.005394354299689619,0.20848421761433275,8.41849365234375,0.15800344997901794,1,-1,0
1.0,0.6333341537683737,0.0017760157902010317,0.22222629379555067,7.680006917317709,0.08078509800471306,-1,1,0
1.0,0.5668263115003356,-0.004197049678211369,0.22201253255697934,7.305845133463541,0.3938331420300312,-1,-1,1
2.0,0.16678032706477094,-0.00022390786083462808,0.21858945759414555,6.754779052734375,0.05788881027476449,-1,-1,1
3,,0.0009790020458835989,0.2150541789906877,17.965498860677084,0.7398749747955253,0,0,1
4.0,0.40011742239948944,-0.0020654666631846675,0.2160855514987578,14.152728271484374,1.4005486570445072,1,-1,0
1.0,0.6835928612454154,0.0020073746854308663,0.2194446807130574,11.829801432291667,0.1824673639725284,-1,-1,1
3,,0.0009922218262831892,0.20390391757411397,11.265873209635416,0.8311205194151241,-1,1,0
4.0,0.4500276446924545,-0.001463166403108042,0.21282123086940768,10.545579020182293,0.1870277186677111,-1,1,0
4.0,0.9667822480878384,-0.005432458356495669,0.20837127073479506,9.676727294921877,0.15833152948521073,1,-1,0
4.0,2.38356542666952,-0.002143161064001277,0.20200891062339787,8.465415445963542,0.2402911524801456,1,1,1
3,,0.002574213373405198,0.2174119607233916,9.016324869791667,0.1787344076266616,0,0,1
1.0,0.10010799739029608,-0.005201782162137686,0.22011015631558645,7.97158203125,0.05481347968553741,-1,1,0
2.0,0.0002059094222204294,-0.002506794996430873,0.21169603306579296,7.2463643391927075,0.10466802091210264,-1,1,0
2.0,0.2667055273159349,-0.00010653341990500312,0.21984715289393614,6.567360432942707,0.03957883360659658,-1,1,0
4.0,2.3667901122644253,-0.00028101886228013007,0.22175759018930424,5.754555257161457,0.07722571640460192,1,-1,0
5.0,0.5502217878565716,0.0010735704194176408,0.21850133732726373,5.358060709635416,0.07001108047325041,1,1,1
1.0,1.70077639257579,-0.005772648186905154,0.2234620947316965,4.778546142578125,0.06472790387286408,-1,1,0
2.0,2.9833837701335137,-1.3345279899149353e-05,0.2198053057438312,6.896934000651043,0.8615409971487815,-1,1,0
3,,-0.0024866885824323943,0.2032172131610806,11.117189534505208,0.17676236196556155,0,0,1
4.0,2.1167851596328537,0.001439004921468643,0.21512725195697566,12.248140462239585,0.5102401056770816,-1,1,0
2.0,0.000197204793948913,0.0008033019248246818,0.2155988668062908,10.405275472005208,0.16742454016350122,-1,-1,1
2.0,0.00019330272334627807,0.0031155796956609037,0.21717153443456108,10.683162434895833,1.1293245012571025,1,-1,0
2.0,0.2667469493280805,-0.0003020338435003322,0.22136298640933247,10.7683837890625,1.0867407879033464,-1,-1,1
2.0,0.4501349521178781,0.0008737322162272475,0.1686341463490963,2.8186360677083333,0.058280351965391324,1,-1,0
4.0,0.4334313257004396,-0.0004174081501963472,0.15905362123162553,2.718314615885417,0.015360280420404554,1,1,1
1.0,0.6335341606554721,-0.00016596931568598858,0.16573389674602745,2.6816426595052083,0.02715035110852626,-1,-1,1
2.0,0.35000804429910204,-0.0009232314876245953,0.1640349320790859,2.7685201009114584,0.011950170107408415,1,-1,0
4.0,0.3168634318171826,-0.0012241840996302699,0.1661312290062623,2.465470377604167,0.0794315862160952,0,0,1
2.0,0.2335286977358919,-0.0012067777820665706,0.1664553779533858,2.4593505859375,0.08543738873652869,-1,-1,1
2.0,0.28334301850918564,-0.00023879753178995835,0.16202312505910205,2.787736002604167,0.05809415591374401,-1,-1,1
4.0,0.3667924138662784,-0.0007462477251810454,0.14951354983513462,2.880859375,0.0,1,-1,0
4.0,0.2334014297239264,0.0014704183572471535,0.16198619320250807,2.667677815755208,0.03330683940523732,0,0,1
1.0,0.25017019094957504,-0.0013380735203831575,0.15849174537095684,1.9626220703125,0.1638104679729243,-1,1,0
4.0,0.33351392984422995,-8.788026832034391e-05,0.17610620431724328,1.6195536295572917,0.10347126566103744,1,-1,0
2.0,0.3167064479257533,0.0008575546878715653,0.1605003925091445,1.4285563151041667,0.01763167337165241,-1,-1,1
4.0,2.050170010853435,0.0013018079618393591,0.16652596408701906,1.4225016276041669,0.012201037482494844,1,-1,0
3,,0.0032802754974102987,0.19752961162932228,1.4253255208333333,0.05388821040487786,1,-1,0
4.0,0.25003181700321875,0.0007411965730850956,0.4697268920496895,1.47659912109375,0.02057514701696484,1,1,1
2.0,0.3169102568417657,2.7332658607864997e-06,0.0002850951514829524,1.4355265299479167,0.013224581201584986,-1,1,0
4.0,1.2000983325497143,2.0900479032404817e-06,0.00042763205406631664,1.368658447265625,0.07260462634330134,1,-1,0
2.0,0.2000977322277322,-7.199752171591322e-07,0.0004121371121519439,1.3494649251302084,0.09958300270490547,-1,-1,1
2.0,0.2167335223939517,6.300940705242739e-07,0.0003954648597504296,1.4281901041666667,0.014734614313114226,-1,1,0
3,,1.0115976800172944e-05,0.00047955737020017214,1.41573486328125,0.016429553058126732,0,0,1
3,,-2.4156580412839e-06,0.0004276382826695677,1.3993611653645834,0.03376061424684835,0,0,1
1.0,0.20011213992711416,4.186287885800943e-06,0.0004235941585378175,1.1497334798177083,0.1462261935629657,-1,1,0
3.0,4.350077981674076,7.228775708836478e-06,0.0003670813786344658,1.1751180013020834,0.02261901038478709,1,-1,0
4.0,1.5507703316652623,8.527136237737506e-07,0.0003761574905911268,1.2357177734375,0.03479061014699405,1,1,1
2.0,0.2500480256649098,-4.356337108462893e-06,0.0004080954221550856,1.1976806640625,0.027001198912716858,-1,1,0
4.0,0.5001611861389392,-7.848238970862669e-07,0.00036112285286485054,1.2428019205729166,0.013649840385387168,1,-1,0
4.0,0.517017594202116,-7.931839166872393e-07,0.00044878362964641033,1.17559814453125,0.0197108908365558,0,0,1
4.0,4.383559374129619,1.2538480376324948e-05,0.0004257009476390481,1.4768819173177083,0.03830099175266892,1,-1,0
2.0,1.8167979968493453,3.8180325751881705e-07,0.00029129614143396694,1.398858642578125,0.07525751398136174,0,0,1
3,,7.292774960735007e-06,0.000405174603678399,1.0181966145833334,0.11126605945453467,1,-1,0
3,,3.262471390352866e-06,0.00043530515867639264,0.8605061848958333,0.04439447304025865,-1,1,0
2.0,0.300145697859989,-6.391016179713022e-07,0.00039148611111201865,1.0011189778645833,0.04277433377995698,-1,-1,1
5.0,8.700211192861389,1.1292556420842239e-05,0.00037343488183242036,0.8195556640625,0.0490867722358503,1,1,1
3,,6.8531035340352425e-06,0.00035608023549360047,1.02265625,0.13054552389161406,1,-1,0
4.0,0.6165279725482833,9.223818698888393e-06,0.0003971678797076938,0.8681905110677083,0.05251375646191808,1,-1,0
2.0,0.2168070616935438,-1.0681643620854007e-05,0.0004323308390121535,0.9332763671875,0.01061298701019197,-1,-1,1
3,,-1.2676451674872949e-06,0.0004014871847058791,0.8583475748697916,0.016188701894114588,1,-1,0
5.0,1.6667976366570656,6.927670401882661e-07,0.000516241275653494,0.5600911458333333,0.09236905454992704,1,1,1
4.0,3.0669435746458475,3.1793761415300437e-06,0.00039578300441658464,0.44893798828125,0.017902924031821886,-1,1,0
3,,2.661377656867486e-07,0.0004594544264966573,0.5281717936197917,0.011329755811851071,-1,1,0
2.0,0.4334877558558219,2.199745245447377e-06,0.0004827364089801703,0.4452006022135417,0.030313811844582938,-1,-1,1
1.0,1.866330166840271,2.107625843869821e-05,0.0004482149424854877,0.4336934407552083,0.014511519536664309,-1,-1,1
2.0,0.5501811167905544,2.52621142705021e-06,0.00036004463299830173,0.4234720865885417,0.020958857575736674,-1,-1,1
2.0,0.00021101276615809184,-4.031072422157243e-05,0.0003929901420529539,0.431915283203125,0.01586692012021277,1,-1,0
4.0,0.00020350875456642825,5.911333374516482e-06,0.00032228934044252656,0.4061319986979167,0.022679862145212004,-1,1,0
2.0,6.483533200142119,-1.681569379985782e-05,0.0003861604417974573,0.423736572265625,0.012487682094684616,-1,-1,1
4.0,0.25014767891843803,-1.2147839104838272e-06,0.00036732491435891116,0.428778076171875,0.01618410095222945,1,1,1
2.0,0.00020981212401238736,7.422952982399008e-06,0.00042246811807224573,0.4297871907552083,0.018305798967588542,0,0,1
3,,-5.291469583491799e-06,0.0003663361167989917,0.398162841796875,0.01754812046351456,-1,-1,1
2.0,0.2167902527107799,3.1286852261307176e-07,0.00034205413953736425,0.3826700846354167,0.01776950173123849,-1,-1,1
3,,-1.299222987746874e-05,0.00042933267905052896,0.402532958984375,0.014327365155527063,0,0,1
2.0,2.10019084198575,-9.946758464562996e-07,0.0005008871123511083,0.37608642578125,0.028384569429591743,0,0,1
3,,1.9774631808082947e-05,0.0005449976639593956,0.4848490397135417,0.014687948417356553,1,-1,0
4.0,3.483562615861956,-1.4596575559396686e-06,0.00042425413668176513,1.2740437825520834,0.018642604963965897,-1,1,0
4.0,0.00021401436970336365,1.4936211099164844e-05,0.00046258493290933067,1.2813863118489583,0.013754830806249936,1,1,1
4.0,0.0001996066712308675,6.912538296128569e-06,0.00047225865530201483,1.3297220865885415,0.01507975685873048,0,0,1
2.0,0.2334782707876002,-1.0013517683363735e-06,0.0005226565894141733,1.3116739908854167,0.011542335287757768,1,-1,0
2.0,0.6667496109912463,1.0170946063485982e-05,0.00048360351150216515,1.276654052734375,0.010813351927437705,-1,1,0
2.0,1.333446994072801,-1.3011947021545234e-05,0.00038146375309280564,1.2788045247395834,0.011480926866805808,-1,-1,1
5.0,2.667469095484193,4.1847639495377835e-06,0.00035768963430248105,1.2616475423177085,0.012049763947587,1,1,1
4.0,0.7168131153684953,-0.0048207274699797005,0.21695020448700192,10.080096435546873,0.10232639438582916,-1,1,0
5.0,1.6001485198139562,0.009228955194198094,0.39881499892604544,5.711173502604168,0.7629908068220304,0,0,1
2.0,0.6500386307598092,-0.0009084416167022604,0.19008297562488968,5.974228922526041,0.03344672054889252,0,0,1
4.0,1.800135492812842,0.023317276154113917,0.6115779763604151,6.9951212565104175,1.563065015355256,0,0,1
2.0,0.0002101129139191471,0.00043505801297913816,0.19378320278536906,6.886297607421875,0.3358825704666745,-1,1,0
4.0,0.7334777709547778,0.000382457878855488,0.19350487089315754,5.623842366536459,0.14812059536699124,0,0,1
4.0,1.7334303454681503,-0.001167667252033131,0.1968387745786502,4.428908284505209,1.2973341247076535,1,1,1
5.0,1.1167411366859596,-0.00914916122467764,0.3477666610744608,6.3056640625,0.22213031603438105,-1,1,0
3.0,5.550277919353904,-0.0013498117127690506,0.2145034255420508,5.741876220703125,0.20955195247268185,-1,1,0
4.0,0.3000745600675145,-0.022053049729326143,0.9727260456603803,6.406158447265625,0.6449421942871942,1,1,1
4.0,0.533251569393542,0.01243700759332632,0.8603354596537609,6.5786092122395825,0.4104897877502474,1,1,1
3,,-0.010030534122186258,0.574090351582035,6.429486083984375,0.12991358710321751,0,0,1
2.0,2.050198976929096,0.013480743739124902,0.2019275379871069,6.186147054036457,0.06375399791916965,1,-1,0
2.0,0.7167671906881878,0.012354800894922809,0.8002695977051614,5.7041015625,0.2905380118839655,-1,-1,1
4.0,0.3166944916210923,0.02144299764027371,0.3537319469041956,6.2716064453125,0.08825784896332528,1,-1,0
4.0,1.0001446777496312,-0.00038714461208135627,0.19202574494248295,6.746596272786459,0.22792279935763704,1,1,1
3,,0.0035229282121949624,0.22986534841101186,6.525563557942707,0.2770083102905835,1,-1,0
1.0,1.9832023729559296,-0.00029077307527737215,0.20194341537813326,6.430143229166666,0.04861624902487642,-1,-1,1
4.0,5.883423051547653,-0.010216927858528466,0.6411758407309704,8.985160319010417,0.15386180198205612,0,0,1
4.0,0.3667956159642927,0.0021737345827952032,0.20486683771037487,8.998860677083334,0.5158954578945624,1,1,1
3,,-9.408529369779398e-05,0.20105148110896945,8.33729248046875,0.4092453276213697,1,-1,0
2.0,0.3159338828681939,-0.0009993458233370199,0.18436457891211686,9.557838948567708,0.1310402810462416,1,-1,0
4.0,0.266868915356099,-0.0033147521412045427,0.2245172586387116,10.021978759765622,0.09640090236382078,-1,1,0
4.0,1.3500748302139982,-0.001911015443234244,0.1984144105238015,9.417869059244792,0.06007900973069374,-1,1,0
2.0,0.4333395766880129,-0.00517702471875205,0.19496757694720146,8.857181803385417,0.12968644897515075,-1,1,0
2.0,0.4168691254690202,0.00042393303364587437,0.18823744247499047,8.056955973307291,0.0876485522683588,1,1,1
4.0,0.23337631643153145,0.0003355408205414001,0.21461573721318766,9.1519287109375,0.08289397328499654,1,1,1
4.0,0.416644004488262,0.0018744701339606011,0.1948560521607526,7.432503255208332,0.09933599184946222,1,1,1
2.0,1.1667546139306069,-5.649907085560567e-05,0.1817803434545356,9.380080159505207,0.040007860333207884,1,-1,0
3,,0.0010191013607661243,0.18985851354084085,7.6732828776041675,0.1338502942723714,0,0,1
2.0,0.3000043223219109,-0.00016477164705173953,0.1906087192350011,9.42942911783854,0.12288019019927827,-1,1,0
2.0,0.2667731638994155,0.0002702899990178508,0.19095431741560567,7.089955647786457,1.1318427845792858,-1,1,0
4.0,0.28349875222920673,0.00016175008649770418,0.19123833716237096,7.754248046875,0.452636161729785,1,-1,0
1.0,1.06684622316061,0.031266101406333915,0.6465992718739116,8.1544921875,0.3449865001995015,-1,1,0
3,,-0.001587400072010928,0.2009957008155176,7.611614990234375,0.17007879315918048,-1,1,0
3,,0.002507228302877684,0.2262714702082895,8.159488932291667,0.06376436948372377,-1,1,0
4.0,0.16684406199783552,0.00013754722891676666,0.3179344988609357,8.594295247395833,0.6244049026516895,1,-1,0
4.0,1.8500478156965985,-0.004141638102904747,0.2092996412757935,7.558339436848957,0.024427484425666026,1,-1,0
1.0,8.416919252405933,-0.0037469134516184494,0.20086509993995724,9.30628662109375,0.06825505498359201,-1,-1,1
1.0,0.7167584860108036,-0.0007536134454586255,0.1945506269991256,8.18310546875,0.048421155571555234,-1,-1,1
2.0,0.683376946770295,-0.014437450710670525,0.4225396430402519,8.0911376953125,0.2528301983026844,-1,-1,1
4.0,0.2668049809963122,-0.0060246343820299355,0.2000796007239139,7.474654134114584,0.6344262695761372,1,-1,0
4.0,1.333468105758584,0.02203992337312328,0.4895403197158827,8.068782552083333,0.1378710037886603,0,0,1
4.0,1.9667373246375064,0.0011214527860133883,0.19265962399754832,7.766304524739582,0.24157120251685846,-1,1,0
2.0,2.1502067210913083,-0.0011019687235047904,0.1946085370294732,7.238262939453125,0.021863122678791043,1,-1,0
2.0,1.8001114799080824,-0.0045220489138534155,0.5019956636628775,7.63140869140625,0.2020412197588634,-1,1,0
2.0,3.4666751912482137,-8.551961052831321e-05,0.20229450589054648,6.871437581380207,0.04350695077669081,1,1,1
4.0,0.00021971807655063458,-0.0011782246226654364,0.19223773749498932,8.757845052083333,0.3378214490538154,1,-1,0
4.0,3.983565568136328,0.0004721301233856702,0.19354442926927093,8.700193277994792,0.2688808444156464,-1,1,0
3,,-0.0044552157879730134,0.23908395077280806,8.9944091796875,0.133925643964592,-1,1,0
4.0,0.35001990069395106,3.914060793291115e-06,0.19599953191774974,8.329848225911459,0.035961146050451115,1,1,1
4.0,0.31672931033062923,-7.903752859418792e-05,0.21750469781347706,9.878733317057293,0.18775912736114064,1,1,1
4.0,0.30014569829836546,-0.004955810763453915,0.214678523373991,10.94622802734375,1.1227408686050089,-1,1,0
1.0,1.3001138811996498,0.0006359278086816402,0.1944217851311128,11.850636800130207,0.24456825422390216,-1,1,0
2.0,0.26680257970656385,-0.00034167160406387963,0.2046384208447454,11.473746744791667,0.1909155255936714,0,0,1
2.0,1.6835024141964825,-0.00026177993840886555,0.1964509895867925,12.26529541015625,0.21560757573533465,-1,1,0
3,,-0.0007314336902826937,0.4291556302032348,11.996547444661458,0.5928805073216769,-1,1,0
4.0,0.00020681114074250212,-0.0010064998693861452,0.19567561585179266,11.973002115885414,0.1466415565098475,-1,1,0
2.0,1.3001559037820698,-0.015805972627234783,0.23490155048294556,12.29732666015625,0.07592380035119617,0,0,1
2.0,0.2833441691564076,-0.0015874631946066625,0.20061896276980734,12.082771809895833,0.21459883615361466,-1,1,0
3,,-0.0041312222300499725,0.1690887924508117,6.8574869791666675,0.17731482129345513,0,0,1
4.0,0.36712969549626,0.002935688109412482,0.17201895663857097,6.354634602864582,0.2075592112783036,1,-1,0
2.0,0.2837205714349693,0.002133520308749968,0.1732017897753971,5.367596435546875,0.08181876053120278,-1,-1,1
3,,0.003737334039804437,0.17343597369589675,5.622021484375,0.09014339291435876,1,-1,0
1.0,0.6841387561653391,-0.002063951542092252,0.16565256037639456,5.049888102213542,0.1159270165281526,-1,-1,1
5.0,1.0344936368783235,0.0051817674444051285,0.1722909950125711,5.10286865234375,0.3972034174958305,1,1,1
2.0,2.8029723173240204,-0.000931073301949126,0.1746075297835148,4.544370524088541,0.0894181773000574,1,-1,0
2.0,0.4839308644441189,0.0002722933769626567,0.1848435925338427,4.520249430338541,0.10418818472100316,-1,1,0
1.0,0.28374188288944424,0.0046881465979461395,0.1715135328124574,4.787091064453125,0.06463202616820644,-1,1,0
3,,0.0039740672814074784,0.1773207962709119,4.797542317708333,0.05213576919787067,-1,1,0
4.0,4.704900013264705,-0.002422758360636575,0.17348264398901753,4.196230061848959,0.06684531001280447,0,0,1
1.0,0.4839374679941102,0.0009727812568774671,0.16916241029672907,4.509041341145833,0.15322462828532593,-1,-1,1
2.0,1.0679165983783605,-0.0016984323070414653,0.17540210076510804,4.019523111979167,0.04416062268702495,-1,1,0
3,,-0.00012889736286859322,0.1682371166842564,3.2263753255208334,0.1385229205592325,1,1,1
2.0,0.1002076515906083,-0.001644370931766091,0.19500266797544485,2.54239501953125,0.024499781362699827,-1,1,0
1.0,1.2347039298911109,-0.004077511187516941,0.16740513081258188,2.8782023111979167,0.014225013084792956,0,0,1
2.0,0.45058894649992,-0.00011486979730909517,0.1801986016750429,3.073990885416667,0.08385772460592224,-1,-1,1
2.0,0.30041194137811544,0.0004125603304564839,0.1827507362278076,3.171116129557292,0.2160630078072828,0,0,1
3,,-0.00570293527149109,0.17913236174016525,4.522576904296875,0.4739365102430075,0,0,1
4.0,0.33378417561471,0.001258086655867014,0.17106053467125468,4.341518147786458,0.16427808492356227,1,1,1
4.0,0.3671359988875338,0.0002600881913631558,0.16970747155336025,4.190897623697917,0.0782149088929878,0,0,1
4.0,0.3337745704520785,0.0011694856501546279,0.16923858446529946,3.745851643880208,0.04540613076838392,1,1,1
1.0,1.4015131731794097,-0.003548100650217288,0.1706795073864303,3.6683756510416665,0.11597482040043072,-1,1,0
4.0,0.5507119526046154,-0.0025033812222365233,0.18494367272811,3.73388671875,0.4150486844013346,1,-1,0
4.0,2.068873812786478,-0.0005854062318731315,0.16694935540848105,4.028238932291667,0.27908931628489275,1,-1,0
2.0,0.6508031416087761,0.0004269950890006822,0.16690186683405758,4.057826741536458,0.05512228920595088,1,-1,0
2.0,0.9511016220130841,0.003236612056710061,0.17307628780654613,3.2357381184895835,0.0253342140399157,-1,-1,1
4.0,2.9030277871315766,-0.000405879039613344,0.16695343834889795,3.1645304361979165,0.035828965303423235,0,0,1
4.0,0.5840292573229817,0.003288472013388195,0.1751394539757824,2.722145589192708,0.041596247801683216,1,1,1
2.0,1.3348446455129306,-0.002766713125838668,0.17171326340095766,2.709967041015625,0.11905381406512935,0,0,1
3,,0.0020131217206786093,0.17380710507572442,3.070442708333333,0.2400822536374051,1,-1,0
3,,0.006325404602695554,0.169556016386329,3.77369384765625,0.3335748848058858,1,-1,0
4.0,0.5506453167945438,-0.002235080787637958,0.1642676411008249,3.647369384765625,0.14329209498640189,1,1,1
4.0,0.6841261493937054,-0.0024241759303219052,0.16920438047146874,3.6724202473958334,0.14058020808505953,0,0,1
4.0,0.5172961949756427,-0.001168036114789068,0.176452131215043,2.9984130859375,0.0721277175448656,1,-1,0
4.0,0.05023289515884244,-0.005032972736666401,0.16673542989809753,3.643440755208333,0.0665058879460568,0,0,1
2.0,0.3170940063173475,-0.00217966836117144,0.17212575009732964,3.081309000651041,0.1907517014594492,0,0,1
4.0,0.3337760712638556,-0.003834500166694821,0.16672123624049368,2.697823079427083,0.04859609975718073,1,-1,0
2.0,0.28371426804733346,-0.002584407825072757,0.17600470529864626,3.089984130859375,0.2790136455749369,-1,-1,1
3,,0.005463975389283757,0.1729037788785006,2.2361124674479167,0.0669528173258817,1,-1,0
2.0,0.5339476434637618,-0.0005600159851993934,0.16710356762764952,2.327347819010417,0.049097806526740714,1,-1,0
2.0,0.5172937936840754,-0.004522636008435153,0.17279968269716972,2.2572224934895835,0.03859854251862538,1,1,1
1.0,0.5173076011051307,0.006924635179252034,0.17789623937526305,2.141070556640625,0.09628628493991354,-1,1,0
3,,-0.003698296418870789,0.1824364807744912,4.021879069010416,0.039348637461537314,1,-1,0
