,TIMESTAMP,COND,COND-DETAILS,IADS-ID,IAPS-ID,WIDGET-TYPE,ANS,ANS-TIME,Mean ECG,STD ECG,Mean EDA,STD EDA,ID
15403,1557313047.2847836,inc,p-s+,351,6250,emoscale1,3,,-0.005485387193026204,0.2026558940592029,20.662872314453125,0.29861261090729363,8660
15404,1557313064.7537825,inc,p-s+,220,2683,emoscale1,3,,0.0010252369291115567,0.22885079323835988,21.965802001953126,0.30421199155375545,8660
15405,1557313082.2357824,con,p+s+,220,5623,emoscale1,3,,0.0001781351042993909,0.22217285960768937,22.936464436848958,0.33242889751876675,8660
15406,1557313099.7197824,inc,p+s-,134,4660,emoscale1,3,,0.00437964828994465,0.21910651280279728,22.296315511067707,0.1985423251640972,8660
15407,1557313117.2177832,con,p-s-,260,3102,emoscale1,2.0,1.5668181075961911,-0.004702355206034138,0.23534943192894994,23.903065999348957,1.260377275057276,8660
15408,1557313134.699783,inc,p+s-,290,4697,emoscale1,2.0,0.23344015041584495,-0.0016482611038132814,0.22519533202648462,24.894600423177085,0.04692375173396008,8660
15409,1557313152.1917837,inc,p-s+,367,9429,emoscale1,3,,-0.00017936382571204787,0.2718471672177392,24.65096638997396,0.4151382714223092,8660
15410,1557313169.6937845,con,p-s-,255,3063,emoscale1,1.0,0.1832167110114824,0.0026123476220613734,0.23646673017540046,24.72684326171875,0.23605156187683318,8660
15411,1557313187.168784,inc,p+s-,422,4800,emoscale1,3,,0.0017906451304472194,0.20445957997634615,24.659208170572917,0.27947336801903694,8660
15412,1557313204.6537845,con,p+s+,360,4656,emoscale1,3,,0.0005426684252507392,0.2211903003125705,24.11904093424479,0.10054219104254243,8660
15413,1557313222.135784,con,p0s0,723,9926,emoscale1,3,,-0.0013141877213237653,0.22558520600741497,24.05765584309896,0.10022343616174129,8660
15414,1557313239.6037836,inc,p-s+,610,3063,emoscale1,2.0,0.5667820883500099,-0.005904457368371159,0.20811919331646903,24.90234375,0.0,8660
15415,1557313257.093784,inc,p+s-,310,8470,emoscale1,3,,-0.0020465113585041704,0.22019861567369808,24.87984415690104,0.04450447098091604,8660
15416,1557313274.5717835,con,p+s+,110,8380,emoscale1,3,,0.0020938263656044872,0.21941793471865104,24.90234375,0.0,8660
15417,1557313292.101786,con,p0s0,382,7079,emoscale1,3,,-0.0012423050660952818,0.22198474135838003,24.90234375,0.0,8660
15418,1557313309.6497898,con,p-s-,501,3195,emoscale1,2.0,0.3833855812554248,-0.006344128464620757,0.21056782587643216,24.90234375,0.0,8660
15419,1557313327.1237893,inc,p+s-,502,8034,emoscale1,3,,-0.0046919669584146615,0.20904240740027738,24.90234375,0.0,8660
15420,1557314048.2920375,con,p0s0,361,7632,emospace1,"[0.0, -0.38729003906250004]",0.3837052520902944,-0.002282761530475888,0.2155748125900088,9.005275472005208,0.052482169505130696,8660
15421,1557314065.7790375,inc,p+s-,711,8130,emospace1,"[-0.16680908203125006, 0.18938232421874998]",1.0494862454470422,0.001201099841817765,0.20157911504641612,8.3939697265625,0.06572521217972616,8660
15422,1557314083.4780502,con,p0s0,104,2810,emospace1,"[-0.28829589843750003, 0.008552246093749993]",3.233619946498948,-0.005692614444879797,0.2096791489084226,8.518119303385417,0.12464053276997754,8660
15423,1557314100.9680505,inc,p+s-,713,7501,emospace1,"[0.0012536621093749952, 0.21812927246093752]",1.2839355351497943,0.001965207802474099,0.19886842967073629,8.149068196614584,0.046719925942536406,8660
15424,1557314118.4610512,inc,p+s-,625,5470,emospace1,"[-0.09098693847656249, 0.21719848632812536]",4.266944054903433,-0.00409418021857082,0.20475501598325943,8.487967936197917,0.19185239523932363,8660
15425,1557314135.92505,inc,p+s-,420,8178,emospace1,"[0.0, 0.2781317138671876]",0.5667193548215437,0.0011867816043193103,0.2191020659345278,8.046883138020833,0.0813929836163915,8660
15426,1557314153.4820542,inc,p-s+,110,6213,emospace1,"[-0.15921997070312505, -0.40871398925781244]",1.0001725922338665,-0.0006525746752308959,0.21665274737163706,7.934661865234375,0.03439433049221566,8660
15427,1557314170.9940555,inc,p-s+,109,3261,emospace1,"[-0.8043774414062506, 0.0]",1.033708914044837,0.00027831776873811736,0.2196216741299625,8.0545654296875,0.21577141209227307,8660
15428,1557314188.486056,inc,p-s+,201,9163,emospace1,"[-0.21317565917968753, 0.4225073242187502]",1.4335994155262597,0.002238970693649341,0.2339569208607529,7.560917154947917,0.0874313561127049,8660
15429,1557314205.9890573,con,p-s-,713,6510,emospace1,"[-0.18012451171875007, -0.08269104003906261]",3.466955040774337,-0.0011272944505761999,0.21752443532980573,7.480934651692708,0.0777186091541103,8660
15430,1557314223.4690573,inc,p-s+,601,3195,emospace1,"[-0.20052734375000025, 0.0]",1.816820208718127,0.0057609630563271235,0.2131168227432502,7.197633870442709,0.020359495910450845,8660
15431,1557314240.9440565,inc,p-s+,210,3102,emospace1,"[-0.35063781738281263, 0.37891479492187496]",2.5669765922903025,-0.004106299141561826,0.20770098753989466,7.449884033203125,0.21353645348388187,8660
15432,1557314258.4270566,con,p0s0,358,2115,emospace1,"[0.0, -0.25618225097656255]",0.616888465196098,-0.0010611409905920083,0.2185130979818631,7.58580322265625,0.11527145500378562,8660
15433,1557314275.915057,con,p-s-,241,3010,emospace1,"[-0.42521118164062505, -0.4646154785156251]",1.3836152039657463,0.0007864842288892705,0.2150526993305312,7.291501871744791,0.03732213377417618,8660
15434,1557314293.4110575,con,p-s-,283,9184,emospace1,"[-0.47954772949218777, -0.10681640625000002]",2.7668477034130774,0.0006347321240338705,0.21940920169762904,7.240836588541667,0.05409197058573912,8660
15435,1557314310.9090586,inc,p+s-,241,8001,emospace1,"[0.0, -0.13190063476562502]",0.3835077465409995,0.0019022226009960826,0.21057364541301515,6.98009033203125,0.020279300897766424,8660
15436,1557314328.402059,con,p-s-,502,6231,emospace1,"[-0.20479003906250015, -0.15505859375000006]",5.166950718466978,0.004190793394580214,0.21373631326020737,6.781984456380209,0.022447576464931784,8660
15437,1557314345.8790586,con,p0s0,377,6010,emospace1,"[-0.4701672363281249, 0.004824218750000009]",3.5002533353836043,0.0015393556872874742,0.23693481604016112,6.475187174479166,0.04619931490909905,8660
15438,1557314363.351058,con,p+s+,817,8470,emospace1,"[0.39140075683593756, -0.42633483886718754]",2.117103680204309,-0.000719922324441395,0.212268686786455,6.412744140625,0.039307985144577146,8660
15439,1557314380.8230574,inc,p+s-,312,8370,emospace1,"[0.10110900878906252, 0.11251770019531254]",2.9501226455431606,-0.002947582305321315,0.20099930277850703,6.5052734375,0.056345628760326304,8660
